Language,Query,GitHubUrl,Relevance,Notes
Ruby,nelder mead optimize,https://github.com/JEG2/oklahoma_mixer/blob/9e3647d2b064180f2e5f5848ca36967f0aca6e70/lib/oklahoma_mixer/b_tree_database.rb#L12-L20,1,
Ruby,deserialize json,https://github.com/brianpattison/motion-loco/blob/d6f4ca32d6e13dc4d325d2838c0e2685fa0fa4f6/lib/motion-loco/adapter.rb#L107-L131,1,
Ruby,get current process id,https://github.com/lawhorkl/change_manager/blob/663ea70836f92a4e2e6038d15782fc956c898cd9/app/services/change_manager/manager.rb#L9-L16,2,
Ruby,how to extract zip file recursively,https://github.com/DevicoSolutions/geckodriver-helper/blob/6b7842b9a87d6be297a1ad1eb089a0cacdb71a74/lib/geckodriver/helper.rb#L37-L47,2,
Ruby,group by count,https://github.com/looker-open-source/gzr/blob/96dd5edc9cdc6f8d053f517805b9637ff8417378/lib/gzr/modules/group.rb#L51-L66,0,
Ruby,how to reverse a string,https://github.com/tmm1/pygments.rb/blob/926d1adad88c22f92010a0f284d2dcc10213ec1e/lib/pygments/popen.rb#L451-L457,0,
Ruby,save list to file,https://github.com/Origen-SDK/origen/blob/f05e9dd190fcb90284084ba6e2bd4b0fe0c7f4ac/lib/origen/file_handler.rb#L44-L62,1,
Ruby,export to excel,https://github.com/wwidea/rexport/blob/f4f978dd0327ddba3a4318dd24090fbc6d4e4e59/lib/rexport/exports_controller_methods.rb#L24-L32,1,
Ruby,connect to sql,https://github.com/sharethrough/flare-up/blob/98b5f379ddbb7cfc77c5854f181e07334e28ed94/lib/flare_up/connection.rb#L49-L66,2,
Ruby,get all parents of xml node,https://github.com/rails/sprockets/blob/9e3f0d8e98c44f57e67bc138db87bb8469bf5ddd/lib/sprockets/path_utils.rb#L252-L264,1,
Ruby,nelder mead optimize,https://github.com/michaelmior/mipper/blob/4ab7f8b32c27f33fc5121756554a0a28d2077e06/lib/mipper/glpk/model.rb#L46-L57,0,
Ruby,how to read the contents of a .gz compressed file?,https://github.com/chef/omnibus/blob/968307c129ee54416f5a4d07ca8f8ca2d2b12825/lib/omnibus/compressors/tgz.rb#L130-L139,1,
Ruby,html encode string,https://github.com/clearwater-rb/clearwater/blob/bc488101f2773bb2b497d964f16e34b560b77c76/lib/clearwater/component.rb#L30-L33,1,
Ruby,get executable path,https://github.com/piotrmurach/tty-which/blob/ae541cb7b4020eb291ebe0aca498ac24f183c8f5/lib/tty/which.rb#L27-L48,2,
Ruby,extracting data from a text file,https://github.com/superp/sunrise-locales/blob/949ef67ae5b064d3ef2082caa66bf26ba226721b/lib/sunrise/locales/yml_locale.rb#L16-L24,3,
Ruby,k means clustering,https://github.com/envato/zxcvbn-ruby/blob/fc69afd08f5fb0c8361d52461750b716c925cb11/lib/zxcvbn/scorer.rb#L17-L55,0,
Ruby,string to date,https://github.com/ankane/pgslice/blob/6b4de2435b88e1c69c8d2e3f7bf77235265b1592/lib/pgslice/helpers.rb#L115-L125,1,
Ruby,unique elements,https://github.com/mdub/lazily/blob/8665e3532ea2d2ea3a41e6ec6a47088308979754/lib/lazily/filtering.rb#L63-L75,3,
Ruby,convert decimal to hex,https://github.com/noprompt/vic/blob/276e18fc5d81727023d3abfdf95829648818a9c4/lib/vic/color.rb#L93-L102,1,
Ruby,priority queue,https://github.com/chanks/que/blob/c7ae049db0ca13056a28c71ae610f8900f21feb4/lib/que/job_buffer.rb#L76-L79,3,
Ruby,map to json,https://github.com/inspec/train/blob/ec41c1f1e6f38f6ab1c335955651064eaeb7028f/lib/train/file.rb#L37-L43,2,
Ruby,json to xml conversion,https://github.com/peterjm/eye_of_newt/blob/84b9a83b623b6ed00b04482c782eb203d876afac/lib/eye_of_newt/units.rb#L35-L41,0,
Ruby,how to read .csv file in an efficient way?,https://github.com/loveablelobster/DwCR/blob/093e112337bfb664630a0f164c9d9d7552b1e54c/lib/dwca_content_analyzer/file_contents.rb#L33-L35,1,
Ruby,finding time elapsed using a timer,https://github.com/47colborne/exel/blob/65fbbdffef40649e98c4490792c59331730d4f90/lib/exel/processor_helper.rb#L64-L68,3,
Ruby,positions of substrings in string,https://github.com/wedesoft/multiarray/blob/1ae1d98bacb4b941d6f406e44ccb184de12f83d9/lib/multiarray/lambda.rb#L119-L124,1,
Ruby,underline text in label widget,https://github.com/bootstrap-ruby/bootstrap_form/blob/9dc3c938e8a56f9c61638aa471add7c35187e8c1/lib/bootstrap_form/form_group_builder.rb#L68-L72,0,
Ruby,reading element from html - <td>,https://github.com/zhimin/rwebspec/blob/aafccee2ba66d17d591d04210067035feaf2f892/lib/rwebspec-watir/driver.rb#L584-L590,0,
Ruby,set file attrib hidden,https://github.com/brainlid/locale_dating/blob/696aa73a648d5c0552a437801b07331c6cc005ee/lib/locale_dating.rb#L37-L62,0,
Ruby,aes encryption,https://github.com/scepticulous/crypto-toolbox/blob/cdbe371109e497db2c2af5c1fe0f359612f44816/lib/crypto-toolbox/ciphers/aes.rb#L12-L15,0,
Ruby,find int in string,https://github.com/fastlane/fastlane/blob/457c5d647c77f0e078dafa5129da616914e002c5/sigh/lib/sigh/resign.rb#L112-L114,0,
Ruby,parse query string in url,https://github.com/oauth-xx/oauth-ruby/blob/cb9b9db64f520dc0ee87fe6e4fe82a7601cffb14/lib/oauth/request_proxy/curb_request.rb#L36-L39,3,
Ruby,format date,https://github.com/AlexanderZaytsev/human_date/blob/f20350fe817de3505d8c2693af4a6d38d308b35a/lib/human_date/view_helpers.rb#L39-L53,1,
Ruby,postgresql connection,https://github.com/dalibor/octoshark/blob/45d53fadebdb2fa96d6a7ef17616167370275c88/lib/octoshark/connection_manager.rb#L5-L19,2,
Ruby,reading element from html - <td>,https://github.com/zdavatz/ydocx/blob/f022ede91fe3c1a41bf5fdddd033674b3d8f94c0/lib/ydocx/document.rb#L43-L65,1,
Ruby,encrypt aes ctr mode,https://github.com/rockandror/redsys-rails/blob/048b14e358b332973161e3b561b6e524667ecb4f/app/models/redsys/tpv.rb#L112-L123,1,
Ruby,convert int to bool,https://github.com/instructure/moodle2cc/blob/cdb1666a76b22e87e8853d4045e31439244cce4b/lib/moodle2cc/moodle2converter/migrator.rb#L98-L101,0,
Ruby,group by count,https://github.com/cloudfoundry/cf-uaa-lib/blob/e071d69ad5f16053321dfbb95835cf6a9b48227c/lib/uaa/scim.rb#L378-L385,1,
Ruby,html encode string,https://github.com/clearwater-rb/clearwater/blob/bc488101f2773bb2b497d964f16e34b560b77c76/lib/clearwater/component.rb#L30-L33,2,
Ruby,how to determine a string is a valid word,https://github.com/rf-/tweet_to_sounds/blob/eb9f02e03afa9381ce85a3d874fb42a32e812cb3/lib/tweet_to_sounds/keyword_extractor.rb#L23-L27,0,
Ruby,linear regression,https://github.com/wurmlab/genevalidator/blob/b44a4a7e72eb8314c73d0cd7062d37a1c4c58299/lib/genevalidator/validation_gene_merge.rb#L261-L285,1,
Ruby,socket recv timeout,https://github.com/synthesist/panoptimon/blob/9346c221ae95aaa6528232a04a92478f7c9a5e15/lib/panoptimon/collector.rb#L108-L117,0,
Ruby,encrypt aes ctr mode,https://github.com/nikhgupta/encruby/blob/ded0276001f7672594a84d403f64dcd4ab906039/lib/encruby/message.rb#L36-L59,0,
Ruby,binomial distribution,https://github.com/dicom/rtkit/blob/08248bf294769ae5b45ed4a9671f0620d5740252/lib/rtkit/dose_volume.rb#L169-L181,0,
Ruby,nelder mead optimize,https://github.com/blahah/biopsy/blob/e46f3d1c75de4da2ec47a377f7e4f0e16a8e03d2/lib/biopsy/objective_handler.rb#L99-L113,0,
Ruby,buffered file reader read text,https://github.com/worlddb/world.db/blob/8fd44fa8d8dc47290c63b881c713634494aae291/worlddb-models/lib/worlddb/readers/country.rb#L7-L14,0,
Ruby,string similarity levenshtein,https://github.com/plusplus/same_same/blob/24f5d7ced9a5e2fabbe4f58ed1b47a6c12ac5954/lib/same_same/rock_clusters.rb#L45-L51,0,
Ruby,html entities replace,https://github.com/paulsamuels/SBConstants/blob/3a10637c9da87322bfdaed3eb450d3899ae948fb/lib/sbconstants/swift_constant_writer.rb#L24-L29,1,
Ruby,deducting the median from each column,https://github.com/chastell/art-decomp/blob/3ff2c667b6711821919c0135f548a88ed5f74392/lib/art-decomp/dec_tree.rb#L63-L77,0,
Ruby,convert int to bool,https://github.com/moneta-rb/moneta/blob/26a118c8b2c93d11257f4a5fe9334a8157f4db47/lib/moneta/utils.rb#L22-L26,0,
Ruby,get current observable value,https://github.com/nrser/nrser.rb/blob/7db9a729ec65894dfac13fd50851beae8b809738/lib/nrser/labs/config.rb#L108-L143,0,
Ruby,get all parents of xml node,https://github.com/alphagov/govuk_navigation_helpers/blob/5eddcaec5412473fa4e22ef8b8d2cbe406825886/lib/govuk_navigation_helpers/breadcrumbs.rb#L23-L34,1,
Ruby,export to excel,https://github.com/kennixdev/applocale/blob/d3e5b99e4ee47228ca9bb5aff28c81049fef613c/lib/applocale/Core/GoogleHepler/google_helper.rb#L43-L79,0,
Ruby,filter array,https://github.com/chefspec/chefspec/blob/b7c260d480c3b71a0e61ce46148ec7b9d3f3c40e/lib/chefspec/coverage.rb#L63-L80,0,
Ruby,nelder mead optimize,https://github.com/FoxtrotSystems/api-client-ruby/blob/7691bb04b53ed70ce87e82d1cb66b7d645a8e2b2/lib/foxtrot/client.rb#L29-L33,0,
Ruby,how to check if a checkbox is checked,https://github.com/zhimin/rwebspec/blob/aafccee2ba66d17d591d04210067035feaf2f892/lib/rwebspec-watir/web_browser.rb#L396-L409,2,
Ruby,output to html file,https://github.com/zdavatz/ydocx/blob/f022ede91fe3c1a41bf5fdddd033674b3d8f94c0/lib/ydocx/document.rb#L43-L65,3,
Ruby,randomly extract x items from a list,https://github.com/GlobalNamesArchitecture/dwca_hunter/blob/fa7665c2bf6a1033ac20097fa1ef372830ff5e2c/lib/dwca_hunter/resources/wikispecies.rb#L143-L157,0,
Ruby,heatmap from 3d coordinates,https://github.com/maerch/ruby-drawille/blob/73f5845e3d5c4805427d4ccbd9e27a0cde6f84a6/lib/drawille/brush.rb#L72-L81,0,
Ruby,readonly array,https://github.com/dearblue/ruby-extlz4/blob/3aec15ad7c01e81a8ed36d3b9dcf3b65350d205f/lib/extlz4/oldstream.rb#L421-L432,0,
Ruby,k means clustering,https://github.com/plusplus/same_same/blob/24f5d7ced9a5e2fabbe4f58ed1b47a6c12ac5954/lib/same_same/rock_clusters.rb#L45-L51,1,
Ruby,get the description of a http status code,https://github.com/apache/predictionio-sdk-ruby/blob/a1777db9f89a4287d252c8ca166a279fb2af64b7/lib/predictionio/event_client.rb#L112-L119,2,
Ruby,convert string to number,https://github.com/uken/fluent-plugin-elasticsearch/blob/9f9e51ddd012acb36c7f9d7a16e00970004098bc/lib/fluent/plugin/out_elasticsearch.rb#L384-L387,0,
Ruby,filter array,https://github.com/huginn/huginn/blob/01e18fef7b6bd827a5d48a89391e460b5fb1bee3/app/models/agents/twitter_stream_agent.rb#L107-L117,1,
Ruby,get current observable value,https://github.com/kontena/kontena/blob/5cb5b4457895985231ac88e78c8cbc5a8ffb5ec7/agent/lib/kontena/observable.rb#L118-L125,0,
Ruby,get name of enumerated value,https://github.com/dpla/KriKri/blob/0ac26e60ce1bba60caa40263a562796267cf833f/lib/krikri/harvesters/oai_harvester.rb#L159-L165,1,
Ruby,string to date,https://github.com/gdomingu/nasa_apod/blob/f8068be3c9e87c0733fc332f6bf11d956dd39ec0/lib/nasa_apod/client.rb#L59-L70,2,
Ruby,convert string to number,https://github.com/rubycoco/record/blob/f0b6b8f9edbff4f2cd31278029cd0135906bcab2/lib/record/field.rb#L56-L79,2,
Ruby,buffered file reader read text,https://github.com/eggcaker/jekyll-org/blob/f5e40bfc70717e0c7c353e488237fa3452ddde0a/lib/jekyll-org.rb#L42-L104,1,
Ruby,linear regression,https://github.com/Origen-SDK/origen/blob/f05e9dd190fcb90284084ba6e2bd4b0fe0c7f4ac/lib/origen/regression_manager.rb#L35-L115,0,
Ruby,get current ip address,https://github.com/micahwedemeyer/wrenchmode-rack/blob/680b318a1397bf56916d6dda701d06781e601917/lib/wrenchmode/rack.rb#L230-L236,2,
Ruby,output to html file,https://github.com/tanema/ghost_in_the_post/blob/e47c5d8371141241699f5ba7dd743e60fa739573/lib/ghost_in_the_post/phantom_transform.rb#L49-L54,2,
Ruby,heatmap from 3d coordinates,https://github.com/vbosch/ruby_pager/blob/d175376de650bea05e6fbc47f7748e0ec450d11b/lib/ruby_pager/coord.rb#L32-L35,0,
Ruby,binomial distribution,https://github.com/Katello/katello/blob/a1c9280067607999cae43bab89b53ba870856b76/app/models/katello/repository.rb#L548-L557,0,
Ruby,html encode string,https://github.com/njh/ruby-mqtt/blob/878639e85827aa25688e9c4ef1511d393549dcfa/lib/mqtt/packet.rb#L248-L254,0,
Ruby,deducting the median from each column,https://github.com/ciaranarcher/hacker_term/blob/3f7670fe20153519cc1b5e1f040d91c761cadfb7/lib/hacker_term/page_data.rb#L87-L92,1,
Ruby,how to check if a checkbox is checked,https://github.com/mirego/phare/blob/2886ddae53f16fc51c5e0d05a8ffc92a0225c6f9/lib/phare/check_suite.rb#L33-L40,1,
Ruby,custom http error response,https://github.com/chriskite/jimson/blob/d921a29857384997509e477e655d152377a4dfcc/lib/jimson/server.rb#L196-L208,2,
Ruby,read text file line by line,https://github.com/vbosch/ruby_pager/blob/d175376de650bea05e6fbc47f7748e0ec450d11b/lib/ruby_pager/text_region.rb#L91-L105,3,
Ruby,priority queue,https://github.com/sportngin/okcomputer/blob/b8120d064c32c238177607c61fa7f7c792d5d6b8/lib/ok_computer/built_in_checks/delayed_job_backed_up_check.rb#L36-L48,1,
Ruby,sorting multiple arrays based on another arrays sorted order,https://github.com/Rademade/mongoid_sortable_relation/blob/81db5b893507d6594a2d8b57f4f1d2fd8d6658a6/lib/mongoid_sortable_relation/many/origin_optional.rb#L19-L29,0,
Ruby,set working directory,https://github.com/gollum/gollum-lib/blob/e811f79cb569f1bf0711947d49105db60421e2c1/lib/gollum-lib/committer.rb#L141-L164,1,
Ruby,how to check if a checkbox is checked,https://github.com/pjb3/curtain/blob/ab4f3dccea9b887148689084137f1375278f2dcf/lib/curtain/form_builder.rb#L156-L158,1,
Ruby,how to make the checkbox checked,https://github.com/pjb3/curtain/blob/ab4f3dccea9b887148689084137f1375278f2dcf/lib/curtain/form_builder.rb#L156-L158,1,
Ruby,connect to sql,https://github.com/r7kamura/xrc/blob/ddc0af9682fc2cdaf851f88a3f0953a1478f1954/lib/xrc/connection.rb#L12-L15,3,
Ruby,readonly array,https://github.com/mojombo/bert/blob/c2abcc4868bb47909696c6a42c606de34e83ef70/lib/bert/decode.rb#L232-L238,0,
Ruby,how to check if a checkbox is checked,https://github.com/lml/lev/blob/ce39ac122796974dafb24ee61428540dacf34371/lib/lev/form_builder.rb#L14-L18,3,
Ruby,parse json file,https://github.com/ScreenStaring/recharge-api/blob/3eaf7723bf9c7d6689051e92cab5b572b009afcc/lib/recharge/http_request.rb#L98-L102,3,
Ruby,how to determine a string is a valid word,https://github.com/kalashnikovisme/karamzin/blob/2bd1810a95474c473d5f95023f055838b37d1e6c/lib/karamzin/words_helper.rb#L9-L26,0,
Ruby,convert int to string,https://github.com/moneta-rb/moneta/blob/26a118c8b2c93d11257f4a5fe9334a8157f4db47/lib/moneta/utils.rb#L22-L26,0,
Ruby,convert json to csv,https://github.com/ndlib/locabulary/blob/9d4a7c1b6a5956c5152924b1ff51d3f0798581d8/lib/locabulary/json_creator.rb#L54-L59,1,
Ruby,get current ip address,https://github.com/zold-io/zold/blob/7e0f69307786846186bc3436dcc72d91d393ddd4/lib/zold/commands/node.rb#L472-L478,3,
Ruby,html entities replace,https://github.com/huginn/huginn/blob/01e18fef7b6bd827a5d48a89391e460b5fb1bee3/lib/utils/html_transformer.rb#L62-L81,1,
Ruby,custom http error response,https://github.com/icyleaf/qyer-mobile-app/blob/4704b58fb9752262bb2ee53e5a566f0fd44241d5/lib/qma/client.rb#L84-L97,2,
Ruby,parse command line argument,https://github.com/chetan/dht-sensor-ffi/blob/fe7d6d0c64dc9c258bd823f7d1d41f7edf129cd2/lib/dht-sensor/app.rb#L115-L143,3,
Ruby,regex case insensitive,https://github.com/johnmarinelli/BILLYMAYSQL/blob/2ae604b5af8ae80821b7c7ab1a09a278bf5c2150/lib/sqlize.rb#L24-L27,1,
Ruby,linear regression,https://github.com/mtortonesi/ruby-erv/blob/02e757296ef79b3deb47a40bbdeab5de795e105b/lib/erv/mixture_distribution.rb#L80-L87,0,
Ruby,get current process id,https://github.com/tablexi/eye-patch/blob/9b098a8a3d1b7d10949302686b3c83ff525f538f/lib/eye/patch/process_set.rb#L17-L27,1,
Ruby,confusion matrix,https://github.com/wouterken/RMatrix/blob/893feba118b0537f53cf0b88025caaafbf4c0808/lib/rmatrix/matrix.rb#L302-L309,0,
Ruby,fuzzy match ranking,https://github.com/elifoster/weatheruby/blob/4d97db082448765b67ef5112c89346e502a74858/lib/weather/actions.rb#L39-L45,0,
Ruby,readonly array,https://github.com/williambarry007/caboose-rets/blob/1e7a5a3a1d51558229aeb2aa2c2f573e18727d27/lib/rets/stream_http.rb#L50-L152,0,
Ruby,how to read the contents of a .gz compressed file?,https://github.com/eagletmt/faml/blob/4f2a60af8df61e9da9cd6f3410aa23cb7fadea4e/lib/faml/cli.rb#L50-L52,0,
Ruby,how to get database table name,https://github.com/garethlatwork/quickbase_client/blob/13d754de1f22a466806c5a0da74b0ded26c23f05/lib/QuickBaseClient.rb#L914-L938,1,
Ruby,socket recv timeout,https://github.com/lann/tcp-timeout-ruby/blob/5bff959e54bfb0d1bb9bdcd73c7196629b5291f5/lib/tcp_timeout.rb#L146-L161,2,
Ruby,html entities replace,https://github.com/rhomobile/rhodes/blob/3c5f87b1a44f0ba2865ca0e1dd780dd202f64872/res/build-tools/ruby-standalone/212/usr/local/lib/ruby/2.1.0/rexml/doctype.rb#L136-L140,0,
Ruby,convert int to string,https://github.com/cxn03651/writeexcel/blob/d0345067c21b14a7141ba66b6752be8f4be379de/lib/writeexcel/formula.rb#L279-L302,0,
Ruby,read properties file,https://github.com/caruby/core/blob/a682dc57c6fa31aef765cdd206ed3d4b4c289c60/lib/caruby/helpers/properties.rb#L68-L90,2,
Ruby,pretty print json,https://github.com/public-law/schema-dot-org/blob/4b1585f3a1ea5fd465872a052a88775f799acc4b/lib/schema_dot_org.rb#L32-L40,0,
Ruby,httpclient post json,https://github.com/gurgeous/sinew/blob/c5a0f027939fedb597c28a8553f63f514584724a/lib/sinew/dsl.rb#L46-L52,3,
Ruby,get the description of a http status code,https://github.com/wvk/railsdav/blob/2a51bf43a726175eaa93bdfe7ba2bed0248d3d87/lib/railsdav/renderer.rb#L99-L103,1,
Ruby,parse json file,https://github.com/drrb/cfoo/blob/24fec58d607d364065c093eb9e9271a29bbc88fd/lib/cfoo/parser.rb#L121-L133,0,
Ruby,convert string to number,https://github.com/khiemns54/takenoko/blob/5105f32fcf6b39c0e63e61935d372851de665b54/lib/takenoko/google_client.rb#L129-L132,3,
Ruby,how to determine a string is a valid word,https://github.com/ryangreenberg/urban_dictionary/blob/a03678b52ef6bf58f13eeee8542c5dc90d25ef94/lib/urban_dictionary/cli.rb#L62-L88,0,
Ruby,get current observable value,https://github.com/github/scientist/blob/25a22f733d4be523404b22ad818e520d20b57619/lib/scientist/experiment.rb#L41-L49,0,
Ruby,convert decimal to hex,https://github.com/cryptape/ruby-rlp/blob/49c11eaee9f0f58d8028e5f1a291504c22dc947c/lib/rlp/utils.rb#L50-L54,2,
Ruby,save list to file,https://github.com/budabum/uicov/blob/581cfcf94bf6aa29387c6d120974bc4d3019349a/lib/uicov/commands/report.rb#L112-L116,1,
Ruby,extract data from html content,https://github.com/socialcast/link_preview/blob/26764dd0f4fca4968bfc196fad833841b66cc027/lib/link_preview/parser.rb#L61-L74,2,
Ruby,get inner html,https://github.com/opoloo/lines-engine/blob/9ae0525e882a9c323558353ce1941c50e8bcfc67/app/helpers/lines/application_helper.rb#L67-L98,1,
Ruby,unique elements,https://github.com/rhomobile/rhodes/blob/3c5f87b1a44f0ba2865ca0e1dd780dd202f64872/lib/extensions/rexml/rexml/element.rb#L295-L302,1,
Ruby,memoize to disk  - persistent memoization,https://github.com/dkubb/adamantium/blob/bf38d4ad8a4307ab7f0593758b87f62b91e1df69/lib/adamantium/module_methods.rb#L28-L33,2,
Ruby,socket recv timeout,https://github.com/niw/wemo_device/blob/e4be2924eaf8ed6b4da5e8712b0076f061bfab8a/lib/wemo_device/ssdp.rb#L44-L65,2,
Ruby,format date,https://github.com/gdomingu/nasa_apod/blob/f8068be3c9e87c0733fc332f6bf11d956dd39ec0/lib/nasa_apod/client.rb#L59-L70,1,
Ruby,unique elements,https://github.com/AlchemyCMS/alchemy_cms/blob/0e1c5665984ff67d387c8cb4255f805c296c2fb6/lib/alchemy/upgrader/tasks/cells_upgrader.rb#L73-L87,1,
Ruby,filter array,https://github.com/sorah/hocho/blob/036eeccf45161423358382119256ee8cc5a171c1/lib/hocho/inventory.rb#L23-L52,1,
Ruby,read properties file,https://github.com/thechrisoshow/rtf/blob/d6455933262a25628006101be802d7f7b2c3feb7/lib/rtf/node.rb#L1473-L1512,1,
